Nom de l'établissement;Adresse;Site Web;;;;;;;;;;Status
Piscine et COSEC du Fango - Piscina è COSEC di u Fangu;20200 Bastia France;http://www.bastia.corsica/fr/citoyenne/annuaire-355/piscine-du-fango.html?cHash=395174bf602c7353f5411b6d5e1088ed;;;;;;;;;;
Piscine et Jacuzzi à Auris;Les Orgières 38142 Auris France;https://www.auris-en-oisans.fr/equipement/piscine-decouverte-chauffee/;;;;;;;;;;
PISCINE et PATINOIRE du Parc de loisirs des Glières VAL CENIS;Parc de Loisirs des Glières Les Glières 73480 France;http://valcenispiscinepatinoire.wordpress.com/;;;;;;;;;;
Piscine et paysage ( garnero Yoan );11 Av. de la Victoire 06320 La Turbie France;https://piscineetpaysage.fr/;;;;;;;;;;
Piscine et Stade Municipal;Rue Maximilien Evrard 42350 La Talaudière France;;;;;;;;;;;
Piscine Etaples CA2BM;Imp. des Sports 62630 Étaples France;https://www.ca2bm.fr/loisirs/les-equipements-sportifs/les-piscines/piscine-intercommunale-detaples-sur-mer;;;;;;;;;;
Piscine Euronat;436 Euronat 33590 Grayan-et-l'Hôpital France;http://euronat.com/;;;;;;;;;;
Piscine exterieure;Chem. de Ronde du Moulinet 35800 Dinard France;;;;;;;;;;;
Piscine Extérieure Mâcon;139-227 Rue Pierre de Coubertin 71000 Mâcon France;;;;;;;;;;;
Piscine extérieure Nakache;12T Rue Montaigne 34410 Sérignan France;https://www.calameo.com/read/0049005160f3ceb53ee17;;;;;;;;;;
Piscine Fernand Blanluet;31 Rue Jean Baptiste Semanaz 93310 Le Pré-Saint-Gervais France;https://www.est-ensemble.fr/piscine-fernand-blanluet-au-pre-saint-gervais;;;;;;;;;;
Piscine Fernand Bonnin;5 Le Portail 21250 Pouilly-sur-Saône France;https://www.rivesdesaone.fr/;;;;;;;;;;
Piscine Ferrières-en-Gâtinais - CC4V;21 Av. de Verdun 45210 Ferrières-en-Gâtinais France;https://www.cc4v.fr/piscine-de-ferrieres-en-gatinais;;;;;;;;;;
Piscine Fit-Océa;Rue Général de Gaulle 56520 Guidel France;http://www.fitocea.fr/;;;;;;;;;;
Piscine fourmies;31 Rue des Pierres 59610 Fourmies France;;;;;;;;;;;
Piscine France Polyester;Anc. Rte de Sainte-Maxime 83490 Le Muy France;https://www.piscinefrancepolyester.com/;;;;;;;;;;
Piscine G. et R. Hagondokoff / Bassin et espaces extérieurs fermés;Place Sodbury 1 Av. de la Zibeline 77240 Cesson France;https://sortir.grandparissud.fr/equipements/piscine-intercommunale-georges-et-rolande-hagondokoff;;;;;;;;;;
Piscine Gabriel Bodenreider;2 Place Raymond Pitet 88300 Neufchâteau France;https://ccov.fr/contenu/piscine/;;;;;;;;;;
Piscine Gabriel Mercier;636 Chem. d'Arras 01600 Trévoux France;https://www.mairie-trevoux.fr/loisirs-et-sorties/sport-2/;;;;;;;;;;
Piscine Gardoise;825 Av. Jean Moulin 30380 Saint-Christol-lez-Alès France;http://www.piscinegardoise.com/;;;;;;;;;;
Piscine Georges Bonichot;1 Av. Jean Moulin 60150 Thourotte France;https://www.thourotte.fr/fr/culture-et-loisirs/vie-sportive/piscine/;;;;;;;;;;
Piscine Georges Cuinet;Pl. Zarautz 25300 Pontarlier France;http://www.ville-pontarlier.fr/sport_et_loisirs/activites_nauthiques/piscine.php;;;;;;;;;;
Piscine Georges Daullé;4 Rue Rouault 62000 Arras France;https://www.cu-arras.fr/piscines-communautaire/;;;;;;;;;;
Piscine Georges Guynemer;2 Rue du Tornegat 59430 Dunkerque France;https://www.ville-dunkerque.fr/decouvrir-sortir-bouger/sports/les-piscines;;;;;;;;;;
Piscine Georges Hermant;8-10 Rue David d'Angers 75019 Paris France;https://piscine-georgeshermant.fr/;;;;;;;;;;
Piscine Gilbert Mathieu;21350 Vitteaux France;;;;;;;;;;;
Piscine Grouchy;179 Rue Bergson 42000 Saint-Étienne France;https://www.saint-etienne.fr/les-piscines-stephanoises;;;;;;;;;;
Piscine Guy Bey;23 Rue Charles Infroit 92190 Meudon France;https://piscineguybey.fr/;;;;;;;;;;
Piscine Guy Boissière;1 Rue Sainte-Amélie 76000 Rouen France;http://www.rouen.fr/adresse/piscine-guy-boissiere;;;;;;;;;;
Piscine Guy Drut;2 Rue Jacques-Yves Cousteau 13320 Bouc-Bel-Air France;http://www.agglo-paysdaix.fr/sports/piscines;;;;;;;;;;
Piscine H2 Eau;6 Rue de Keransignour 29900 Concarneau France;http://www.piscine-h2eau.fr/;;;;;;;;;;
Piscine H2O;3 All. de la Roseraie 49110 Montrevault-sur-Èvre France;https://www.piscineh2o.fr/;;;;;;;;;;
Piscine Henry de Montherlant;32 Bd Lannes 75016 Paris France;https://www.paris.fr/equipements/piscine-henry-de-montherlant-2939;;;;;;;;;;
Piscine Héraclès;1 Av. Georges Frêche 34670 Saint-Brès France;http://www.montpellier3m.fr/equipement/piscine-heracles-st-bres;;;;;;;;;;
Piscine Houara Kids;9QMG+X3H Oulad Teima Maroc;;;;;;;;;;;
Piscine hydrosud ile de ré;Rte de la Pointe À Chabot 17880 Les Portes-en-Ré France;;;;;;;;;;;
Piscine ibiza 64;le bourg 6 Rue Louis Barthou 64150 Mourenx France;http://www.piscines-ibiza.com/;;;;;;;;;;
Piscine Insulaire;Palmola 20232 Oletta France;;;;;;;;;;;
Piscine Intercantonale;4 Rue Saint-Martin 14310 Villers-Bocage France;http://www.piscine-intercantonale-villers-bocage.fr/;;;;;;;;;;
Piscine Intercommunale;Rue Raoul Ivanès 24600 Ribérac France;https://ccpr24.fr/vivre-et-habiter/sport/les-piscines/;;;;;;;;;;
Piscine intercommunale;Rue de la Paix 57230 Bitche France;http://www.cc-paysdebitche.fr/;;;;;;;;;;
Piscine intercommunale;Rue du Moulin 57260 Val-de-Bride France;;;;;;;;;;;
Piscine Intercommunale;Rue Paul Carpentier 45110 Châteauneuf-sur-Loire France;https://www.cc-loges.fr/contacts/piscines-de-chateauneuf-sur-loire/;;;;;;;;;;
Piscine Intercommunale;Prom. de Vérimande 04240 Annot France;https://www.annot.com/vie-locale-annot-commerces-services/;;;;;;;;;;
Piscine Intercommunale;Rue Lavoisier 89300 Joigny France;https://www.ccjovinien.fr/piscine_70;;;;;;;;;;
Piscine intercommunale;1 Rue du Faubourg Bas 12230 Nant France;https://www.tourisme-larzac.com/fr/diffusio/organisez-votre-sejour/bouger/detente/nant/piscine-de-nant_TFO088959436891.php;;;;;;;;;;
Piscine intercommunale;Lot. le Dom. de la Prairie 26400 Crest France;https://www.cccps.fr/services/tourisme-loisirs-sport/equipements-sportifs-culturels/piscine/;;;;;;;;;;
Piscine Intercommunale;Imp. du Tripot 36150 Vatan France;http://www.cc-champagne-boischauts.fr/;;;;;;;;;;
Piscine intercommunale;Rue Alfred Juneaux 02600 Villers-Cotterêts France;https://www.cc-retz-en-valois.fr/sortir-et-decouvrir/piscine/;;;;;;;;;;
Piscine Intercommunale;Zone de Loisirs Rte de Louhans 71330 Saint-Germain-du-Bois France;https://www.ccbresserevermont71.fr/;;;;;;;;;;
Piscine Intercommunale;Av. de Narbonne 34220 Saint-Pons-de-Thomières France;https://www.cc-minervois-caroux.fr/nos-services/tourisme/piscine-intercommunale/;;;;;;;;;;
Piscine intercommunale;6186 Rue du Maquis 46200 Souillac France;https://www.cauvaldor.fr/mes-sorties-mes-loisirs/activites-et-equipements-sportifs/piscines/piscine-de-souillac/;;;;;;;;;;
Piscine intercommunale;3 Rue des Sapins 67310 Wasselonne France;https://www.mossigvignoble.fr/piscine-intercommunale/;;;;;;;;;;
Piscine Intercommunale - Aubie-et-Espessas;Au Moulin de l'Eau 33240 Val de Virvée France;http://www.grand-cubzaguais.fr/;;;;;;;;;;
Piscine intercommunale - Cernay;7 rue Roger Hassenforder 68700 Cernay France;https://cc-thann-cernay.fr/envie-de/sports/piscine-cernay/;;;;;;;;;;
Piscine Intercommunale - Hazebrouck;33 Rue du Pont 59190 Hazebrouck France;https://www.ca-coeurdeflandre.fr/tarifs-et-horaires;;;;;;;;;;
"Piscine Intercommunale ""Plein Soleil"" de Maizières-Lès-Metz";Pl. Marcel Cerdan 57280 Maizières-lès-Metz France;https://www.rivesdemoselle.fr/;;;;;;;;;;
Piscine intercommunale (OUVERTURE LE 1er JUILLET 2026);14 Rue de la Piscine 12220 Montbazens France;;;;;;;;;;;
Piscine intercommunale | La Gacilly;4 ter All. des Villes Jeffs 56200 La Gacilly France;https://www.oust-broceliande.bzh/mes-activites-et-loisirs/piscines-communautaires/piscine-la-gacilly/;;;;;;;;;;
Piscine intercommunale à Beauchastel;Cottevieille 07800 Beauchastel France;https://www.privas-centre-ardeche.fr/vos-services/sport-en-centre-ardeche/piscine-a-beauchastel/;;;;;;;;;;
Piscine intercommunale à Beaurepaire;365 Av. Charles de Gaulle 38270 Beaurepaire France;https://www.entre-bievreetrhone.fr/services-et-demarches/culture-sports-et-loisirs/sport/piscines/piscine-intercommunale-de;;;;;;;;;;
Piscine intercommunale à Claye-Souilly;1 All. de la Piscine 77410 Claye-Souilly France;https://www.roissypaysdefrance.fr/annuaire-des-equipements/equipement/piscine-intercommunale-de-claye-souilly;;;;;;;;;;
Piscine intercommunale à Mirebeau-sur-Bèze;Chem. de la Tour 21310 Mirebeau-sur-Bèze France;https://www.mfcc.fr/piscine-intercommunale.htm;;;;;;;;;;
Piscine intercommunale André Couraud;Rue du Stade 17700 Surgères France;https://aunis-sud.fr/je-mepanouis-en-aunis-sud/jaime-le-sport/piscines/;;;;;;;;;;
Piscine Intercommunale Ariel Mignard de Bellot / Piscine de Rebais;Rue de la Piscine 77510 Bellot France;https://www.cc2morin.fr/le-territoire-au-quotidien/sports/piscine-intercommunale-ariel-mignard/;;;;;;;;;;
Piscine Intercommunale Arrosès;Chem. de la Mairie 64350 Arrosès France;http://www.cc-nordestbearn.fr/;;;;;;;;;;
Piscine intercommunale Autour de Chenonceaux;Av. de l'Europe 37150 Bléré France;https://www.cc-autourdechenonceaux.fr/sortir-decouvrir/faire-du-sport/piscine-intercommunale/;;;;;;;;;;
Piscine Intercommunale Beaucaire - Tarascon;7 Quai de l'Écluse 30300 Beaucaire France;https://www.beaucaire.fr/wp-content/uploads/2019/06/Piscine_horaire_%C3%A9t%C3%A9.pdf;;;;;;;;;;
Piscine Intercommunale Bleu Idéal;Chem. du Tennis 26390 Hauterives France;https://piscines.portededromardeche.fr/piscine-bleu-ideal;;;;;;;;;;
Piscine intercommunale Camille Muffat;60 Av. du Champ Bacon 95400 Villiers-le-Bel France;https://www.roissypaysdefrance.fr/annuaire-des-equipements/equipement/piscine-intercommunale-camille-muffat-1;;;;;;;;;;
Piscine Intercommunale CC-BHV;1 Rue du Pont Jean 88560 Saint-Maurice-sur-Moselle France;;;;;;;;;;;
Piscine Intercommunale Charles Kaufmann;Rue des Talintés 54250 Champigneulles France;https://www.bassinpompey.fr/piscine-champigneulles;;;;;;;;;;
Piscine intercommunale d'Allevard-les-Bains;Chem. de la Touvière 38580 Allevard France;https://www.le-gresivaudan.fr/438-les-piscines-exterieures.htm;;;;;;;;;;
Piscine Intercommunale d'Angerville;3 Chem. d'Autruy 91670 Angerville France;https://www.caese.fr/se-divertir/piscines/piscine-angerville/;;;;;;;;;;
Piscine intercommunale d'ATTICHY;Rue de la Font Aubier 60350 Attichy France;https://ccloise.com/service/equipements-sportifs/;;;;;;;;;;
Piscine intercommunale d'Avallon;Av. du Parc des Chaumes 89200 Avallon France;https://cc-avm.com/piscine/;;;;;;;;;;
Piscine intercommunale de Belleville;23 Av. de Verdun 69220 Belleville-en-Beaujolais France;http://www.ccsb-saonebeaujolais.fr/fr/information/4586/piscine-intercommunale-belleville;;;;;;;;;;
PISCINE INTERCOMMUNALE DE BOURBONNE-LES-BAINS;5 Rue Maurice Constantin Weyer 52400 Bourbonne-les-Bains France;https://www.ccdessavoirfaire.fr/piscine-intercommunale;;;;;;;;;;
Piscine intercommunale de Briey;Av. Albert de Briey 54150 Val de Briey France;http://www.olc54.fr/;;;;;;;;;;
Piscine intercommunale de Chalais;Pré de Chez Gabard 16210 Chalais France;https://www.lavalette-tude-dronne.fr/loisirs/;;;;;;;;;;
Piscine intercommunale de Château-Chinon;19 Rue des Fossés 58120 Château-Chinon (Ville) France;https://www.ccmorvan.fr/se-divertir/la-piscine-de-ch%C3%A2teau-chinon/;;;;;;;;;;
Piscine Intercommunale de Fontenay-Trésigny;20 Av. Pierre de Coubertin 77610 Fontenay-Trésigny France;https://www.piscine-la-vague.fr/;;;;;;;;;;
Piscine intercommunale de Fosses;Rue Fernand Picquette 95470 Fosses France;https://www.roissypaysdefrance.fr/annuaires/equipements/detail/piscine-intercommunale-de-fosses-1-1;;;;;;;;;;
Piscine Intercommunale de Gençay;Chem. Brun 86160 Gençay France;https://gencay.fr/fr/rb/612614/piscine-6;;;;;;;;;;
Piscine intercommunale de la Doue;Rte de Montignac 16230 Mansle-les-Fontaines France;https://www.coeurdecharente.fr/fichespratiques/vivre/activites-et-animations/les-lieux-de-baignade/la-piscine-de-mansle/;;;;;;;;;;
Piscine Intercommunale de la Porte des Vosges Méridionales;25 Rue des Oeuvres 88340 Le Val-d'Ajol France;https://www.ccpvm.fr/;;;;;;;;;;
Piscine Intercommunale de La Suze;12 Av. de la Piscine 72210 La Suze-sur-Sarthe France;http://www.lasuze.fr/activites/la-piscine/;;;;;;;;;;
Piscine Intercommunale de Laissac-Sévérac l'Eglise;Rue des Landes 12310 Laissac-Sévérac l'Église France;https://www.caussesaubrac.fr/services-et-informations/sports/piscines-et-lac-de-la-cisba/;;;;;;;;;;
Piscine Intercommunale de Lamotte-Beuvron;Rue Joseph Petit 41600 Lamotte-Beuvron France;http://www.coeurdesologne.com/5-competences/131-services/132-piscines-intercommunales.html#64;;;;;;;;;;
Piscine Intercommunale de l'Hersain;12 Rue Pierre de Coubertin 31140 Saint-Alban France;https://www.hersain-bocage.fr/;;;;;;;;;;
Piscine Intercommunale de Louvres;1 Rue André Malraux 95380 Louvres France;https://www.roissypaysdefrance.fr/annuaires/equipements/detail/piscine-intercommunale-de-louvres;;;;;;;;;;
Piscine intercommunale de Méréville;5-7 Rue Pierre Barberot 91660 Méréville France;https://www.caese.fr/se-divertir/piscines/piscine-mereville/;;;;;;;;;;
Piscine Intercommunale de Mirecourt-Dompaire;159 Rue Bonn Beuel 88500 Mirecourt France;https://www.ccmirecourtdompaire.fr/sports-loisirs/piscine-intercommunale/;;;;;;;;;;
Piscine intercommunale de Modane;Rue des Lissières 73500 Modane France;https://www.cchautemaurienne.com/les-activites-aquatiques/;;;;;;;;;;
Piscine intercommunale de Montmoreau;5 All. du Stade 16190 Montmoreau France;https://www.lavalette-tude-dronne.fr/se-divertir/bouger/piscines-du-territoire/;;;;;;;;;;
Piscine intercommunale de Morbier;13 Rue Germain Paget 39400 Morbier France;http://haut-jura.com/fr/bouger-en-ete/activite-aquatique/F321000112_.html;;;;;;;;;;
Piscine intercommunale de Mortagne au Perche;9 Rue de la Poudrière 61400 Mortagne-au-Perche France;https://www.cdc-mortagne-au-perche.com/la-piscine/;;;;;;;;;;
Piscine Intercommunale de Nuits-Saint-Georges;7 Av. de Chamboland 21700 Nuits-Saint-Georges France;https://www.ccgevrey-chambertin-et-nuits-saint-georges.com/piscines-intercommunales/;;;;;;;;;;
Piscine Intercommunale de Pithiviers-le-Vieil;415 All. des Platanes 45300 Pithiviers-le-Vieil France;;;;;;;;;;;
Piscine intercommunale de Plaisance (Aveyron);Chemin du Moulin de l'Horte 12550 Plaisance France;https://www.plaisance12.com/tourisme-et-loisirs/la-piscine-municipale/;;;;;;;;;;
Piscine intercommunale de plein air de Molsheim;7 Rue des Sports 67120 Molsheim France;http://piscines.cc-molsheim-mutzig.fr/piscines/piscine-molsheim.htm;;;;;;;;;;
Piscine Intercommunale de Pontacq;8 Rue de l'Entercq 64530 Pontacq France;http://www.cc-nordestbearn.fr/;;;;;;;;;;
Piscine intercommunale de Redon;Place du Parc Anger 9 Rue du Capitaine Martin 35600 Redon France;https://www.redon-agglomeration.bzh/piscine-redon;;;;;;;;;;
Piscine intercommunale de Roissy-en-France;3 Av. de Montmorency 95700 Roissy-en-France France;https://www.roissypaysdefrance.fr/annuaires/equipements/detail/piscine-intercommunale-de-roissy-en-france;;;;;;;;;;
Piscine Intercommunale de Saint Geniez d'Olt;Av. d'Espalion 12130 St Geniez d'Olt et d'Aubrac France;https://www.tourisme-aveyron.com/fr/diffusio/loisirs/piscine-de-saint-geniez-d-olt-saint-geniez-d-olt-et-d-aubrac_TFO045925430424;;;;;;;;;;
Piscine intercommunale de Saint Jean en Royans;Av. de la Forêt de Lente 26190 Saint-Jean-en-Royans France;http://cc-royans-vercors.org/fr_FR/piscine-intercommunale-916.html;;;;;;;;;;
Piscine intercommunale de Saint-Florent-sur-Cher;Rue Paul Vaillant Couturier 18400 Saint-Florent-sur-Cher France;https://www.ccfercher.fr/sepanouir/le-sport/la-piscine/;;;;;;;;;;
Piscine intercommunale de Saint-Martin d'Uriage;10 Rte du Bouloud 38410 Saint-Martin-d'Uriage France;https://www.le-gresivaudan.fr/438-les-piscines-exterieures.htm#par3071;;;;;;;;;;
Piscine Intercommunale de Sévérac d'Aveyron;Avenue Jean Moulin Sévérac le Château 12150 Sévérac d'Aveyron France;https://caussesaubrac.fr/piscines-et-lac-de-la-cisba-ete-2020/;;;;;;;;;;
Piscine Intercommunale de Survilliers;Route Plailly 95470 Survilliers France;https://www.roissypaysdefrance.fr/annuaires/equipements/detail/piscine-intercommunale-de-survilliers-1;;;;;;;;;;
Piscine intercommunale de Thann;22 Rte d'Aspach 68800 Thann France;https://cc-thann-cernay.fr/envie-de/sports/piscine-de-thann/;;;;;;;;;;
Piscine intercommunale de Vernoux-en-Vivarais;384 All. de Prat 07240 Vernoux-en-Vivarais France;https://www.privas-centre-ardeche.fr/Piscine-a-Vernoux-en-Vivarais;;;;;;;;;;
Piscine intercommunale de Villandraut;165 Le Parquet-Sud 33730 Villandraut France;https://cdcsudgironde.fr/culture-sports-et-loisirs/les-piscines-et-la-base-nautique/;;;;;;;;;;
Piscine Intercommunale d'Egreville;8 Rue Georges Frébault 77620 Égreville France;;;;;;;;;;;
Piscine Intercommunale des Balcons du Dauphiné;325 Rue François Perrin 38510 Morestel France;https://www.balconsdudauphine.fr/les-actions/equipements-et-amenagements-sportifs/piscine;;;;;;;;;;
Piscine intercommunale des Bussys;39 Rue des Bussys 95600 Eaubonne France;http://www.piscinebussys.fr/;;;;;;;;;;
Piscine intercommunale des Portes de Vassivière;Prom. des Sports 87120 Eymoutiers France;https://www.cc-portesdevassiviere.fr/services-et-competences/services/piscine/;;;;;;;;;;
Piscine Intercommunale d'Etampes;Av. du Marché Franc 91150 Étampes France;https://www.caese.fr/se-divertir/piscines/piscine-etampes/;;;;;;;;;;
Piscine intercommunale d'Is-sur-Tille;Parc des Capucins 21120 Is-sur-Tille France;https://www.covati.fr/actualites/piscine-intercommunale-1;;;;;;;;;;
Piscine intercommunale du Gévaudan;Rue du Stade 48100 Marvejols France;http://www.cc-gevaudan.fr/;;;;;;;;;;
Piscine Intercommunale du Haut Phare;Rue Jean de la Fontaine BP82 27110 Le Neubourg France;http://www.piscineduhautphare.fr/;;;;;;;;;;
Piscine Intercommunale du Mesnil-Saint-Denis;6 Av. de Breteuil 78320 Le Mesnil-Saint-Denis France;https://www.lemesnilsaintdenis.fr/vie-associative/equipements-sportifs/piscine-intercommunale;;;;;;;;;;
Piscine intercommunale du Néron;31 Rte de Grenoble 38120 Saint-Égrève France;http://piscineduneron.fr/;;;;;;;;;;
Piscine intercommunale du pays de Tinchebray;Rue de la Salette 61800 Montsecret France;http://www.domfront-tinchebray-interco.fr/fr/information/4921/piscine-intercommunale;;;;;;;;;;
Piscine intercommunale du Pays d'Orthe et Arrigans;D817 40300 Peyrehorade France;http://www.pays-orthe-arrigans.fr/;;;;;;;;;;
Piscine Intercommunale du Quercy Blanc;route de moissac 46170 Castelnau-Montratier France;http://www.ccquercyblanc.fr/;;;;;;;;;;
Piscine Intercommunale du Sammiellois;Av. du Général de Gaulle 55300 Saint-Mihiel France;https://www.cc-sammiellois.fr/piscine-intercommunale;;;;;;;;;;
Piscine Intercommunale du Surgie;Domaine du Surgié 46100 Figeac France;https://www.grand-figeac.fr/les-piscines-intercommunales/;;;;;;;;;;
Piscine intercommunale du val d'onzon Sorbiers;23 Rue des Roseaux 42290 Sorbiers France;https://www.mairie-sorbiers.fr/decouvrir-bouger/sports/piscine-intercommunale/;;;;;;;;;;
Piscine intercommunale Garlin;bo 64330 Garlin France;https://www.cclb64.fr/piscine-de-garlin;;;;;;;;;;
Piscine intercommunale Guy Châtel;137 Rte des Îles 74130 Ayse France;https://www.ccfg.fr/9188-centre-nautique-guy-chatel.htm;;;;;;;;;;
Piscine Intercommunale H2O.Perche;Rue Edouard Fournier 61260 Ceton France;https://www.perchenormand.fr/vie-quotidienne/sports-et-loisirs/piscines/;;;;;;;;;;
Piscine intercommunale Haut Pays du Velay;Rue du Stade 43220 Dunières France;https://hautpaysduvelay-communaute.fr/culture-loisirs/piscine-haut-pays-du-velay/;;;;;;;;;;
Piscine Intercommunale Jean Taris de Villeparisis;88 Av. de Berny 77270 Villeparisis France;https://www.roissypaysdefrance.fr/Vivre/Sports/Les-piscines-intercommunales/Piscine-intercommunale-Jean-Taris-a-Villeparisis;;;;;;;;;;
Piscine Intercommunale Joeuf;1 Rue du Stade 54240 Jœuf France;http://www.olc54.fr/;;;;;;;;;;
Piscine Intercommunale La Salamandre;43 Av. de la Résistance 41300 Salbris France;https://piscine-lasalamandre.fr/;;;;;;;;;;
Piscine Intercommunale Le Triangle Dachstein;2 Rue Pierre Clostermann 67120 Dachstein France;http://piscines.cc-molsheim-mutzig.fr/piscines/piscine-intercommunale-le-triangle.htm;;;;;;;;;;
Piscine intercommunale Luce Hoguet;5 Rue du Marais 62270 Frévent France;https://www.ternoiscom.fr/index.php/piscine/;;;;;;;;;;
Piscine intercommunale Marc Granjon;100 Rte de Boussens 31420 Aurignac France;https://www.coeurcoteaux-comminges.fr/vivre-bouger/culture-tourisme-loisirs/piscine-marc-granjon-aurignac-591;;;;;;;;;;
